Customer_Age,Gender,Account_Balance,Num_Transactions,Credit_Score,Years_with_Bank,Loan_Amount,Has_CreditCard,Churn
28,Male,44042.41896422791,33,649.6180364730799,16,14522.60140093153,0,0
56,Male,53951.21188355542,41,557.7095758184764,19,21885.93940189552,1,1
41,Male,85248.88741767702,37,657.9990861950079,15,12943.655791371695,1,0
63,Male,26709.547094714108,26,706.9719954099008,6,26132.41871809293,0,1
36,Female,34526.5832401838,44,707.5085121226165,6,219.21954385950266,1,0
21,Female,19871.214245500196,43,520.3137773219353,5,20254.48819180605,0,0
43,Male,39354.99374780465,48,658.0753103293259,2,18906.96889797886,1,0
55,Female,28709.833575692177,40,616.3589312862139,2,9603.4675419876,1,1
59,Female,99947.6465049102,45,754.8037318135603,5,12158.151785157785,0,0
49,Male,43815.56823380085,34,658.6575489836583,3,18718.327512872293,0,1
56,Female,77273.13230325021,42,490.1053483499613,6,22327.481977189997,1,0
62,Male,60449.23768047176,36,675.7828899058251,11,1004.2946533511495,0,0
63,Male,60099.03202311469,44,513.5083130360204,5,20025.968541234044,1,0
53,Male,45213.90451151402,33,681.5081088640638,18,11338.790515539547,0,0
57,Male,79250.56217826769,36,831.1038769987138,14,24002.318194388426,0,0
54,Female,63858.60581605852,37,745.2242308535418,10,285.79828947058195,0,0
50,Male,62418.59782347617,30,668.1179525360415,3,34562.39172096965,1,0
53,Female,45164.48474555192,43,603.8377735032786,16,7910.8805358872205,1,0
20,Male,49255.60184617448,41,739.1915696415308,16,26439.689494317423,1,0
26,Male,74722.77793938562,34,694.5123279813055,11,14446.523042137334,0,0
25,Female,65751.39028863751,28,631.3211620725555,4,8450.666102398958,1,1
50,Male,63086.807862713504,39,612.2868262156328,11,17120.912043051292,0,0
23,Female,41148.937708311314,30,586.5282725687455,8,23233.003559650948,0,0
58,Female,108602.69258813738,36,676.2278766000409,16,2578.3615940419004,0,0
56,Male,48007.33151105442,36,620.8265705944838,8,20612.710794296076,0,0
21,Male,59243.683456864484,36,661.7493485254448,9,14902.572010743283,1,0
30,Male,55324.15927813198,53,714.9437523726723,14,19616.352660530672,1,0
66,Male,108867.7799315322,46,619.0804140432214,8,15087.802858711839,1,0
19,Male,52729.63468231032,40,695.1569843340583,16,10425.049289962768,0,0
22,Male,50441.45147560867,43,735.5630443886681,2,6095.013989024968,1,0
61,Female,62957.77870291674,38,677.6626433701349,19,20381.1608963762,0,0
44,Female,42661.477763445364,46,698.969663039608,19,20338.17593759068,1,0
49,Male,62789.992922537844,43,678.1847648472608,19,20298.177981526467,1,0
38,Female,119290.08950419424,37,651.138342428238,18,18420.770555524585,1,0
25,Female,67492.38888877729,35,708.5996836402684,13,22557.59097471576,1,0
55,Male,66581.14804316453,39,762.64499012438,17,26248.554238157136,1,0
25,Male,42052.3776772697,41,709.8493985055911,1,0.0,1,1
67,Female,102730.17885882407,32,636.4466383814128,5,0.0,0,0
20,Male,108475.81751994949,39,638.2776120548269,13,28743.57887903716,0,0
61,Female,81317.00939567527,39,640.8960704493999,6,4271.627883318488,0,0
20,Male,76345.83057655947,43,716.3199300619692,10,6310.053705683042,1,0
39,Female,54130.86621402957,55,613.1632227943074,9,12699.085505000607,0,0
23,Female,69783.43952111556,45,578.2939695418794,6,1768.2273702951807,1,0
19,Female,39121.059878437314,33,682.8246377121498,1,11947.306421538899,0,0
40,Female,31847.1506055315,48,651.5150072939522,18,7415.15724701868,1,1
61,Male,22816.002081856423,43,753.6921560541119,7,13133.27304242394,1,0
19,Male,70266.84933186996,44,492.03498675767077,10,17238.730439256815,0,0
55,Female,25540.638191982798,36,664.5659404979016,12,12251.694196563481,1,0
34,Female,47509.114922187924,48,621.7390867136628,15,11847.621716822825,1,0
52,Male,58469.26561995057,46,706.7195384210918,17,17063.96637433317,0,0
51,Male,84882.25998805079,33,630.4004851834527,3,23354.334383599584,0,0
40,Female,45544.495834477,44,609.6764677467575,15,27823.714775373326,0,0
47,Female,87831.80781848481,35,715.5116051014301,1,13251.693967982277,0,1
69,Female,83478.97282860454,36,739.5290490962458,11,29599.113215385893,0,0
25,Female,33217.29180822564,33,643.1623512477148,6,22013.65467808997,1,0
39,Female,88070.63734713188,43,644.5050416152143,16,5143.93236821459,1,0
61,Male,52910.4719464616,40,738.9406423678729,12,4910.3339550906,0,0
53,Female,47526.22190685205,39,731.1189509899107,15,10381.69719517864,1,0
22,Male,53016.16811466687,34,722.1997981350904,18,26556.83186687781,0,0
30,Male,59912.35683103315,41,621.8088384760396,10,10989.061475475708,1,0
46,Male,49623.88498905913,39,603.9071943645193,12,0.0,1,0
48,Female,39007.70849096881,45,764.5650607365172,19,13168.926328898315,1,1
64,Male,41218.61015763316,48,692.6797528945698,5,0.0,0,0
33,Male,63473.57024260039,35,598.0965274177755,18,6560.114824505024,1,0
59,Male,55988.41120457389,49,642.5549401799142,19,10303.77274965931,0,0
47,Male,73182.74233498909,51,655.9480443116071,12,16197.351287397532,0,0
33,Female,61309.072430081564,42,642.6047883438824,1,23193.298612855026,0,1
29,Female,61925.34989959396,40,629.5419382121912,2,20553.087546974115,1,0
34,Male,74820.30587085718,32,736.1421245485792,3,5565.401612420115,1,1
33,Male,95472.9517978171,42,686.9882894213221,12,12026.30190267478,1,0
29,Female,96475.55870729723,31,807.731835580352,14,15611.004709620533,0,0
25,Female,93510.16050285545,36,739.9768699567003,7,12902.343004428005,0,0
37,Female,81761.22924353268,47,659.5418111013478,4,12845.638193053644,0,0
20,Male,112135.26555230372,44,749.1974963626568,12,1218.053402765825,0,0
33,Female,70945.59415608931,53,674.6978618455871,8,5778.126790882876,0,0
47,Male,68138.6453830518,42,819.2804274371681,1,11776.481206885814,0,0
62,Male,116098.03188757625,43,627.9539542654503,5,0.0,1,0
40,Female,0.0,41,681.7131441984714,1,20125.154560078838,0,0
45,Male,54652.58778389204,45,607.9507105289515,15,4018.567202311444,1,0
68,Female,91312.39322874999,44,623.3256072787287,13,20494.705066121103,0,0
57,Male,84506.57381804209,55,626.1023938027051,13,19791.32803576728,0,0
22,Female,124141.28937089076,39,736.5365694276138,4,10650.455655100926,1,1
37,Male,62687.14295828547,42,664.5622397817242,15,23004.3866056123,1,0
57,Male,49229.559940295105,37,477.87310661920105,12,20945.578759399465,1,0
61,Female,51697.88133314512,42,656.5561214050471,8,12528.308233322876,1,0
18,Female,67951.70407153119,47,581.828106971781,16,11625.923078466414,1,1
47,Female,100541.18989878302,42,619.1531578708979,12,23777.862285314855,1,0
38,Female,100853.52522213728,50,730.5436806798953,6,16856.110715261315,1,0
37,Male,58599.63320415821,47,555.9579086441406,15,23357.577346945138,0,0
23,Female,66325.2121669448,29,564.0292406897952,7,0.0,0,0
39,Female,44709.9605199284,44,533.7670069137638,5,15787.880776155696,0,0
35,Male,47319.61130986137,38,622.8804179916282,15,2380.727304245018,0,0
25,Female,86156.4303359293,38,531.7275225763208,12,14793.691940105895,1,0
56,Female,100055.28471829189,45,537.5997975315568,11,20710.56166676707,1,1
49,Male,42567.90798825465,45,633.9140578163046,4,28913.121165992823,0,0
50,Female,66073.90880328378,42,671.9597405972988,13,7494.666172502512,1,0
33,Female,53923.0485980198,46,586.2212133765336,18,10794.361557584136,0,1
29,Female,81596.79148880017,35,675.2773750765502,8,14235.736743395699,1,0
55,Female,50287.09944108862,32,657.7470126741531,7,7203.751188304876,0,0
69,Female,11838.626513511292,39,687.8106450645683,16,22828.477830314056,0,0
51,Female,85092.26777780005,39,577.1536992935046,3,14439.243637075011,0,0
31,Male,52412.909253581514,41,788.876765133035,16,15975.656187008368,1,0
53,Female,55013.90710279862,33,570.2456418082056,16,19961.38501419327,0,0
50,Male,70889.69791729598,43,606.2213395687146,7,14426.307868996724,0,0
40,Male,68820.8410788155,40,686.0482144561299,13,8459.686974593078,0,0
67,Male,71403.04146880972,46,658.2465647171535,13,14495.838093612265,1,0
62,Male,19256.67086884511,32,709.284322453148,19,8150.549123892887,0,0
19,Female,73907.72530091231,46,628.3060189327156,18,15863.84711293189,1,0
58,Female,12273.591241221635,31,564.1240709842223,7,22975.501766414374,1,0
38,Female,79239.12859452519,35,543.2457670521294,18,5600.173661821345,0,0
19,Male,87959.53205276451,47,774.5728101614508,18,2741.031988463261,1,0
44,Female,25786.996431869586,39,628.7905338289023,4,15393.999487357392,1,0
26,Female,68210.82476453873,41,638.2823303350315,9,8857.603066048752,1,0
18,Female,86429.47824036081,35,776.0973989992707,16,15253.962195295751,1,0
28,Male,48774.90949071167,41,615.5534925457463,4,17563.228164877604,0,0
20,Male,76840.90914271558,45,651.6969240760884,8,0.0,1,0
69,Female,0.0,39,577.7215675286926,3,20518.795421268336,0,1
40,Male,87454.90295608528,36,558.13833696073,9,5642.651976358009,1,1
43,Male,60749.8559673294,39,782.2843821609318,8,14821.216395482481,1,0
21,Female,53554.265584099194,32,783.2543989396758,12,9724.941316492559,0,0
35,Male,84601.036322612,43,721.4731994754927,14,10584.343881725645,1,0
23,Male,103232.24189309942,31,719.1259135339124,10,28551.663516943903,1,0
52,Female,72142.89603384992,32,702.8057895428293,17,17554.140166365287,0,0
39,Male,100217.84707622236,38,598.2491794547618,11,22237.507223628727,1,0
60,Male,21167.918686825506,38,670.3510124274617,10,16207.530833621942,0,0
32,Male,76648.72094585164,45,614.7353685738647,13,19960.108597239632,0,0
39,Male,56699.9036786432,41,468.71734637396764,2,18339.026897147614,1,1
54,Male,40294.522382092066,38,728.3488771789357,1,17035.649157494605,0,0
69,Male,11782.964128428946,39,688.8255040942544,1,23857.247273317436,1,1
59,Male,75294.67622506658,50,557.79465075244,16,16252.04363075416,1,0
29,Male,81882.25133541322,38,624.7798687970649,10,33281.18857774165,0,0
64,Female,93550.56877483119,38,723.6533271432024,10,22684.252582499503,1,0
66,Female,89412.2609408758,37,659.2358168647607,7,5883.674418082481,0,0
59,Female,40707.25782354074,37,531.0854484506724,7,13587.602328136141,1,0
55,Female,92267.63788280326,55,565.0768514247952,1,18176.620795925344,0,1
35,Male,94908.68759779612,50,780.0098931689442,13,15355.974685696296,0,0
62,Female,53500.40186868237,34,654.610217954706,5,20494.987351777345,0,0
52,Female,60710.706592792965,43,724.0961613244153,3,21376.133638670988,0,1
47,Male,36646.14482376145,34,778.6836951840456,13,4123.304113608283,0,0
41,Male,97022.1572663333,37,617.8801074268229,12,25248.620357731957,0,0
59,Male,22205.321350776605,40,674.643605766628,18,11025.460276111644,1,0
47,Male,73374.26680909423,49,512.3352747100652,5,10232.763953081943,1,0
31,Male,45079.27029710717,44,607.5058360615678,5,10207.020858355676,1,0
23,Female,32303.679511087226,57,690.302445282169,2,21468.611247924666,1,1
20,Male,13131.7929859648,42,636.5540334909867,6,12863.458414817713,0,1
33,Female,54614.84680072517,43,681.6316169060418,7,9691.586845298341,0,0
24,Female,28385.37213505237,39,715.0913967092787,1,11608.326740451703,0,0
69,Male,61410.4863318451,48,689.2181902933089,3,642.4667286729837,0,0
31,Female,104233.43308501561,40,673.1575907709047,2,8262.689888388104,1,0
26,Female,64987.683160972214,42,663.3602215356774,10,5083.331610775203,0,0
32,Male,109932.01255711622,52,610.2256098054289,11,12846.64535603287,0,0
38,Female,35443.16866304616,43,585.3408421158487,13,20313.54616218874,0,0
52,Female,27976.48000001631,38,744.8930064161775,16,19431.007207465816,1,0
19,Female,34324.610294293045,49,705.4689474699461,11,25054.003980372665,1,0
44,Male,58372.48653111739,45,594.7600726136553,18,23271.806538372966,1,0
19,Male,128073.71719310757,40,654.486524197625,11,10771.226280652983,1,0
52,Male,18447.13216121398,37,552.5675088933245,1,15152.571206029705,0,1
35,Female,75491.57795406062,44,616.5474316188242,18,14739.551246228652,1,0
31,Male,42500.866598986664,44,687.4992208201977,5,0.0,1,0
37,Female,54404.92372372592,39,668.214265256349,2,5261.923704722045,0,0
35,Male,28549.502218341568,36,658.1041972238879,18,13661.706582791101,1,0
27,Female,81978.4581009885,44,588.1468164627728,7,13616.828518873532,1,0
42,Male,58901.871676121955,47,573.9484878095777,11,19098.600433641335,0,0
19,Male,87186.33876735414,33,716.4989792171309,11,18709.133036286785,1,0
42,Female,64381.12985081402,43,768.5524694925601,13,834.4599832021177,1,0
50,Male,11709.400570578124,33,688.497222756162,4,19148.77387566024,1,0
53,Female,87413.56989938035,35,637.9389498725774,1,16428.69765163011,1,0
48,Male,9674.984192257987,46,735.752335324547,18,19986.98545315703,0,0
31,Male,13252.432927089692,51,591.0489603436087,12,23534.924701132717,0,1
18,Female,37069.93299670909,36,723.7143567828982,10,13856.936217696226,1,0
63,Female,37403.611451191595,41,608.2366490842658,8,24964.705895840638,0,1
33,Female,94900.53413453705,43,611.6736288815534,3,7884.796368855627,0,1
63,Male,55721.09033124091,42,626.7045889643321,7,7434.095037022252,1,0
69,Female,91184.63229936658,40,642.9164537912668,11,18430.17752108433,1,0
20,Male,45802.06303535117,34,714.0456757413833,7,12049.859637558562,0,0
52,Female,67941.15922526587,38,558.6967775761622,7,17093.060516951755,0,0
58,Female,71851.05778780516,42,607.6910963877077,9,30943.856958755932,1,0
23,Female,77401.63542692622,50,664.6754568430576,3,18147.960588031805,0,0
42,Female,48376.84563960406,34,689.0477680074923,11,16697.356310912957,0,0
30,Female,50553.62778037765,42,530.6609493764868,17,8046.236970785221,1,0
51,Female,52546.735518353904,40,594.6719662090263,8,1400.1615470052293,1,0
25,Male,18689.690242579898,44,527.5891768459715,2,14419.627077811914,1,1
38,Female,57902.45341829258,36,601.0378194222664,1,23534.96197286557,1,1
51,Male,50407.893623093,44,619.386437483035,16,12416.495943514608,0,0
21,Female,74501.82235193884,41,685.1925861465162,4,18211.699993642953,1,0
42,Female,62282.52927649171,40,489.63129931379024,9,26411.97818174866,0,0
32,Female,93409.54508632969,46,695.7288022596031,8,26212.13050584288,0,0
21,Male,61752.21188021417,38,614.3450144713632,1,18430.52710081426,1,1
62,Male,45944.857594493405,40,626.1370751108168,8,16360.851829258743,0,0
29,Female,61442.4305541446,40,717.9906919154527,5,2850.9356079753943,1,0
49,Male,78104.1810219291,44,744.1421671427252,1,9958.442846584476,1,0
49,Female,15669.814805273832,42,604.1419096481917,7,12753.953535855415,0,0
45,Female,42118.78702956023,45,603.6701433945416,15,8181.347108526783,0,0
30,Male,42645.5816028662,56,625.2044391553555,7,16987.626103622115,0,0
48,Male,70274.75507193751,53,603.3254141490082,1,30293.18546788881,1,0
31,Male,73182.16349229874,40,549.5436910506551,9,27142.09274129293,1,0
37,Male,62530.693195872365,41,647.800467006724,1,16951.038894649657,1,0
35,Female,0.0,58,603.8014887828891,12,21235.472576198626,0,1
46,Male,18702.045420205322,48,656.8499307603404,7,9171.165477151048,1,0
23,Male,54026.70446357197,54,769.6084076665761,9,26712.714805350413,1,0
49,Female,47463.26441603815,46,642.6045251674539,5,2504.2672324385567,0,0
46,Male,60134.25947090008,44,597.1007897508266,12,22302.625288689298,0,1
60,Male,48265.045939113115,30,630.9443631038334,2,18964.7176815982,1,0
19,Male,98291.06165372592,31,659.0083281621313,18,8953.124905964603,1,0
40,Male,2651.460378836957,32,638.4175426503214,9,13329.705946096497,1,0
36,Female,67565.69078824537,37,610.60195954474,1,5925.978374751525,0,0
48,Female,80700.2601540868,44,534.0283082098848,10,6266.879617582143,1,0
68,Male,77538.46145896,40,694.356755887399,14,2271.5679950085596,1,0
22,Male,79681.82470002961,38,587.4737051531315,14,21140.111217605692,0,0
36,Female,83277.89770977336,37,752.3733351475922,7,24642.759755413448,1,0
51,Male,44900.5028348194,45,624.1747186318179,12,0.0,1,0
27,Male,32462.906075576073,47,613.8436746287077,6,29706.444129212046,1,0
42,Male,9132.958182633192,44,616.9956089664897,13,14903.934106905283,0,1
19,Male,50934.929158007624,38,660.5133586008635,8,17318.825639014703,0,0
28,Male,40561.67190112862,39,589.3504901082352,2,3220.6973153193903,0,0
67,Male,89040.22034142844,46,602.7362331480451,10,25566.60600131892,0,0
48,Male,52811.04724622163,44,693.5649058746211,6,16602.000745334673,1,0
32,Male,34239.85656931106,46,578.7598547653346,16,24110.609918170394,0,1
26,Male,30286.613650972486,36,688.3759403825709,10,24766.866565181946,0,1
40,Female,109720.50134459486,30,707.9224859514934,15,25678.99538177016,0,0
36,Female,59447.84212521057,40,696.7347912859337,10,9813.753793182379,0,0
26,Female,40462.388418151415,48,666.3537761557911,11,13336.303936854365,1,0
52,Male,63101.04519430054,51,523.7079141783697,2,10106.383402163883,0,0
38,Male,107422.22890412676,49,565.2498940295782,10,22160.771701930265,1,0
26,Female,50257.98394251111,36,555.1236880972399,12,17663.113834909927,0,0
45,Male,77175.26773620491,38,623.5135697690924,11,23553.158912105904,1,0
63,Female,89661.5259332581,37,652.1868786084564,15,23901.910424457856,0,0
68,Male,12714.402703752334,50,566.6242717820611,4,1181.9240724887368,0,1
24,Female,44039.689533261524,37,637.912586407947,5,25806.161044430977,0,0
33,Female,86527.16570397158,45,697.8943084991466,1,22606.887662125737,1,0
33,Female,42517.41402243735,41,580.0891849879424,1,12046.20093451602,0,1
50,Male,70365.63498168209,32,592.707962868017,10,17798.34213223703,1,1
21,Female,41037.96002187975,34,732.6671649197939,4,14010.643427338367,1,0
21,Male,48861.20241220183,36,585.0889849552361,13,19928.445429049407,1,0
56,Male,45815.904859822345,43,673.9592599022403,14,12028.82895436099,0,0
57,Male,75916.7538423958,35,736.747873062445,19,18831.41792935286,0,0
34,Male,65039.50285498982,37,567.2954021100147,5,15538.442437274816,0,0
54,Male,62471.48612527549,46,572.5322582622459,11,11542.448772037558,0,0
56,Male,122687.38094647083,37,633.7963251300233,8,16521.08995921647,0,0
69,Male,103492.43517800167,47,654.7320207362715,1,36651.75658791006,1,0
46,Female,10468.909486155491,46,605.0876534260369,5,9515.706961394546,0,0
69,Female,48914.75816953629,41,787.9897777659987,18,13000.451269907446,0,0
